ID,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
CHEMBL3919759,2.03,865.712,15.267,12.183,12.183,10.686,7.49,7.49,5.696,5.696,4.075,4.075,3.007,3.007,0,8.781,0,11.634,29.113,24.229,18.46,16.664,6.924,9.968,0,299.123,0.294,-2.3,22,284.204,251266.689,13.369,4.866,1.998,126.196,14.047,0.3,14.047,0.145,0.3,0.145,-0.315,-0.3,4.114,79.692,299.324,0,3,1,0,1,0,3,3,3,0,5,0,3,1,0,1,112,4.401,17.282,0,0,0,0,4.984,13.765,0,0,6.924,31.395,29.438,17.585,4,8.781,5.647,0,14.369,0,32.104,0,53.615,0,11.257,0,8.781,0,0,14.369,6.421,11.634,36.941,30.723,0,16.905,0,30.19,0,0,0,0,0,0,0,0,29.446,24.054,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.24
CHEMBL3938702,1.516,852.444,19.518,17.579,17.579,13.47,11.331,11.331,10.253,10.253,9.165,9.165,7.708,7.708,0,4.795,0,10.83,11.701,30.595,43.241,5.573,6.197,56.237,0,375.256,0.615,-1.7,28,342.292,3766086.253,18.336,6.404,2.455,169.074,12.225,0.295,12.225,0.155,0.246,0.155,0.246,-0.295,6.243,113.471,375.556,0,2,4,0,4,0,1,1,2,0,2,0,2,2,0,2,148,0,0,5.783,0,0,0,9.779,0,0,0,38.487,96.305,18.815,0,5,4.795,11.356,0,4.984,34.502,65.717,0,47.815,0,0,0,0,0,0,10.767,4.795,34.502,71.28,42.252,0,5.573,0,29.96,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
CHEMBL3969233,1.534,907.62,19.518,17.372,17.372,13.47,11.053,11.053,9.852,9.852,8.63,8.63,7.102,7.102,0,4.795,0,10.83,23.537,19.262,35.972,5.573,24.536,43.974,0,373.241,0.538,-1.96,28,342.292,3766086.253,18.093,6.27,2.392,168.384,12.213,0.295,12.213,0.155,0.143,0.155,0.143,-0.295,6.163,113.447,373.54,0,2,4,0,4,0,1,1,2,0,2,0,2,2,0,2,146,0,0,5.783,0,0,0,9.779,0,0,0,50.136,78.552,24.229,0,5,4.795,11.356,0,4.984,28.584,59.296,0,59.464,0,0,0,0,0,0,10.767,4.795,28.584,64.86,53.901,0,5.573,0,29.96,0,0,0,0,0,0,0,0,0,53.833,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
CHEMBL496257,1.849,694.478,15.364,13.237,13.237,10.813,7.982,7.982,5.606,5.606,4.262,4.262,2.903,2.903,0,0,0,0,6.042,12.842,22.254,0,18.721,71.929,0,290.178,0.25,-2.35,22,268.234,207896.543,14.582,6.609,2.961,132.009,4.161,0.33,4.161,0.095,0.36,0.095,0.36,-0.33,5.112,91.913,290.41,0,2,0,0,0,2,1,3,2,0,2,0,5,0,0,0,112,4.567,0,0,0,0,0,0,4.984,0,0,62.378,35.095,12.394,12.369,3,0,0,0,9.551,0,32.731,0,78.379,0,11.127,0,0,0,0,9.551,6.421,0,37.437,67.252,0,11.127,0,17.82,0,0,0,0,0,0,0,0,2.172,39.828,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
CHEMBL3666699,2.501,744.879,15.458,12.121,12.938,9.942,6.394,8.285,4.526,6.274,2.925,3.531,2.053,2.608,10.023,8.418,0,0,11.437,29.497,6.327,31.506,6.924,14.69,4.737,307.099,0.286,-2.15,21,290.239,44644.989,15.243,6.089,3.692,123.812,11.284,0.496,11.284,0.229,0.452,0.229,-3.323,-0.496,2.086,81.865,307.375,1,6,0,0,0,1,1,2,5,1,7,0,5,0,0,0,112,4.737,12.077,0,10.023,0,0,4.722,18.386,0,0,6.924,18.554,23.39,24.747,2,13.155,15.711,0,9.968,0,13.345,18.088,36.417,0,16.876,9.459,5.687,5.75,0,31.751,16.444,0,12.618,30.723,0,11.127,0,81.18,0,-3.323,0,0,0,0,0,0,22.567,33.505,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.31
CHEMBL449343,1.886,654.556,14.493,12.314,12.314,10.381,7.51,7.51,5.302,5.302,3.849,3.849,2.743,2.743,0,0,0,0,6.042,12.842,16.69,0,24.787,65.006,0,276.163,0.211,-2.35,21,256.223,137294.127,13.625,6.4,3.05,125.644,4.179,0.33,4.179,0.095,0.377,0.095,0.377,-0.33,4.94,87.152,276.383,0,2,0,0,0,2,1,3,2,0,2,0,5,0,0,0,106,4.567,0,0,0,0,0,0,4.984,0,0,67.942,23.111,12.394,12.369,3,0,0,0,9.551,0,25.807,0,78.882,0,11.127,0,0,0,0,9.551,0,0,31.371,73.318,0,11.127,0,17.82,0,0,0,0,0,0,0,0,2.195,38.138,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24
CHEMBL498523,1.858,669.496,15.2,13.021,13.021,10.881,8.01,8.01,5.656,5.656,4.118,4.118,2.867,2.867,0,0,0,0,6.042,6.421,29.532,0,12.524,77.269,0,290.178,0.25,-2.35,22,268.234,224914.418,14.582,7.078,3.275,132.009,4.205,0.33,4.205,0.095,0.382,0.095,0.382,-0.33,5.33,91.769,290.41,0,2,0,0,0,2,1,3,2,0,2,0,6,0,0,0,112,4.567,0,0,0,0,0,0,4.984,0,0,74.363,23.111,12.394,12.369,3,0,0,0,9.551,0,32.228,0,78.882,0,11.127,0,0,0,0,9.551,0,0,37.791,73.318,0,11.127,0,17.82,0,0,0,0,0,0,0,0,2.215,39.618,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52
CHEMBL1682895,2.003,902.77,18.734,15.413,15.413,12.463,9.006,9.006,6.908,6.908,4.802,4.802,3.21,3.21,5.601,9.901,0,11.825,17.802,22.757,0,12.524,57.169,15.285,0,351.195,0.333,-2.66,26,326.25,993897.346,18.141,7.297,3.223,153.024,12.155,0.378,12.155,0.251,0.053,0.251,-1.175,-0.378,3.595,102.997,351.45,3,5,0,0,0,2,1,3,3,3,5,0,7,0,0,0,136,15.407,5.601,0,0,5.907,0,4.795,4.984,0,0,38.97,46.874,18.305,12.021,3,9.901,16.68,0,15.285,5.918,32.793,6.545,65.743,0,0,5.317,0,0,0,27.526,5.601,5.918,48.807,48.922,0,10.772,0,78.01,0,0,0,0,0,0,0,0,0,58.583,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42
CHEMBL3662068,2.39,760.378,16.165,12.828,13.645,10.465,6.921,8.573,4.858,6.7,3.149,4.642,2.132,3.257,10.023,8.418,0,5.753,17.858,16.821,6.327,31.506,13.847,14.69,4.737,321.115,0.333,-2.15,22,302.25,73947.037,16.224,6.741,3.732,130.177,11.837,0.496,11.837,0.232,0.086,0.232,-3.326,-0.496,2.612,86.458,321.402,1,6,0,0,0,1,1,2,5,1,7,0,6,0,0,0,118,4.737,12.077,0,10.023,0,0,4.722,18.386,0,0,6.924,25.477,29.084,18.55,2,13.155,15.711,0,9.968,0,20.268,17.585,36.417,0,16.876,9.459,5.687,5.75,0,31.248,10.023,6.924,19.038,30.723,0,11.127,0,81.18,0,-3.326,0,0,0,0,0,0,23.673,33.902,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.87
CHEMBL2442760,1.801,1217.955,18.217,15.209,15.209,13.331,9.259,9.259,6.762,6.762,5.126,5.126,3.825,3.825,0,0,0,0,0,29.864,21.853,0,24.787,75.77,4.984,352.169,0.13,-3.4,27,332.281,4206462.576,15.824,6.397,2.7,157.281,4.986,0.348,4.986,0.095,0.773,0.095,0.773,-0.348,5.121,109.678,352.441,0,4,0,0,0,2,3,5,4,0,4,0,4,0,0,0,132,9.134,0,0,0,0,0,0,9.968,0,0,30.332,36.753,53.533,17.538,5,0,21.806,0,19.102,0,20.013,0,85.079,0,11.257,0,0,0,0,19.102,13.09,0,12.487,79.515,0,33.063,0,35.64,0,0,0,0,0,0,0,0,4.389,48.278,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.67
CHEMBL2442758,1.801,1217.955,18.217,15.209,15.209,13.331,9.259,9.259,6.764,6.764,5.136,5.136,3.772,3.772,0,0,0,0,0,29.864,21.853,0,24.787,75.77,4.984,352.169,0.13,-3.4,27,332.281,4238240.783,15.824,6.397,2.7,157.281,5.073,0.348,5.073,0.095,0.777,0.095,0.777,-0.348,5.121,109.678,352.441,0,4,0,0,0,2,3,5,4,0,4,0,4,0,0,0,132,9.134,0,0,0,0,0,0,9.968,0,0,36.398,30.686,48.016,23.055,5,0,21.806,0,19.102,0,20.013,0,85.079,0,11.257,0,0,0,0,19.102,13.09,0,12.487,79.515,0,33.063,0,35.64,0,0,0,0,0,0,0,0,4.367,48.299,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.32
CHEMBL1682894,2.062,887.102,18.027,14.706,14.706,11.963,8.506,8.506,6.512,6.512,4.604,4.604,3.132,3.132,5.601,9.901,0,11.825,17.802,16.336,0,18.591,51.103,15.285,0,337.179,0.3,-2.66,25,314.239,601361.322,17.172,6.685,3.028,146.659,11.996,0.378,11.996,0.251,0.053,0.251,-1.174,-0.378,3.205,98.38,337.423,3,5,0,0,0,2,1,3,3,3,5,0,6,0,0,0,130,15.407,5.601,0,0,5.907,0,4.795,4.984,0,0,32.047,47.377,18.305,12.021,3,9.901,16.68,0,15.285,5.918,26.372,6.545,65.743,0,0,5.317,0,0,0,27.526,5.601,5.918,42.387,48.922,0,10.772,0,78.01,0,0,0,0,0,0,0,0,0,57.083,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34
CHEMBL1921982,1.748,931.262,16.734,13.49,13.49,11.614,8.171,8.171,6.219,6.219,4.768,4.768,3.453,3.453,5.601,9.901,0,5.907,18.529,28.575,0,12.524,47.889,10.301,0,321.148,0.263,-2.66,24,302.228,547767.994,14.902,5.457,2.203,139.498,11.962,0.379,11.962,0.251,0.068,0.251,-0.997,-0.379,2.426,91.798,321.38,2,5,0,1,1,2,1,3,4,2,5,0,4,0,0,0,122,14.99,5.601,0,0,5.907,0,4.795,4.984,0,0,18.199,41.459,25.074,18.218,4,9.901,16.68,0,14.868,0,25.49,6.545,65.743,0,0,5.317,0,0,0,27.11,12.146,0,34.96,48.922,0,10.772,0,67.15,0,0,0,0,0,0,0,0,1.988,52.262,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72
CHEMBL4291002,1.294,1186.628,25.33,20.27,21.025,17.496,11.966,12.344,8.491,8.927,5.887,6.105,4.082,4.348,5.969,9.589,0,12.576,24.719,42.012,0,24.348,22.897,57.685,16.338,507.204,0.296,-3.78,36,477.782,171455277.658,25.317,12.262,7.115,215.678,12.273,0.465,12.273,0.325,0.108,0.325,-0.427,-0.465,4.15,141.969,508.022,1,8,0,1,1,2,1,3,6,1,9,0,11,0,1,1,188,24.421,6.545,0,0,0,12,4.795,9.779,0,0,35.886,53.946,55.827,12.934,4,14.326,41.441,0,19.768,0,13.468,44.231,82.899,0,0,10.217,10.482,0,11.601,65.782,16.076,0,23.614,61.186,5.023,12.152,0,79.7,0,6.339,0,0,0,0,0,0,2.008,72.931,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.4
CHEMBL4283402,1.319,1207.224,25.33,20.193,20.193,17.512,11.941,11.941,8.372,8.372,5.916,5.916,4.048,4.048,5.969,13.979,0,18.393,32.786,27.941,12.133,24.217,54.617,15.201,4.737,488.222,0.25,-4.2,36,459.331,147575640.187,24.91,11.971,6.686,209.756,14.181,0.465,14.181,0.325,0.122,0.325,-0.44,-0.465,4.453,138.819,488.563,1,7,0,1,1,2,1,3,5,1,8,0,10,0,1,1,186,19.853,12.362,0,0,0,12,9.779,9.185,0,0,24.285,71.642,44.26,6.607,4,18.716,29.84,0,15.201,0,6.924,44.231,83.935,0,11.127,10.217,14.872,0,0,61.215,9.531,5.817,18.051,66.991,0,23.279,0,74.77,0,0,0,0,0,0,0,0,14.181,71.152,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.1
CHEMBL4288241,1.271,1163.172,25.33,20.452,20.452,17.512,12.237,12.237,8.688,8.688,6.231,6.231,4.307,4.307,5.969,13.979,0,18.393,32.786,35.219,5.563,36.35,18.199,39.466,4.737,490.238,0.321,-3.94,36,459.331,147575640.187,25.162,12.151,6.809,210.445,14.215,0.465,14.215,0.325,0.116,0.325,-0.434,-0.465,4.068,137.299,490.579,1,7,0,1,1,2,1,3,5,1,8,0,11,0,1,1,188,19.853,12.362,0,0,0,12,9.779,9.185,0,0,18.199,78.417,44.26,6.607,4,18.716,17.688,0,15.201,0,19.765,44.231,83.935,0,11.127,10.217,14.872,0,0,61.215,22.373,5.817,18.051,66.991,0,11.127,0,74.77,0,0,0,0,0,0,0,0,14.215,70.118,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.15
CHEMBL4278033,1.087,1305.988,29.365,23.616,24.372,20.453,14.081,14.459,10.127,10.534,7.282,7.612,5.02,5.3,11.756,9.589,0,18.68,64.174,16.814,0,24.348,47.162,27.333,30.548,597.235,0.433,-3.64,42,561.812,4188206273.04,29.839,14.017,7.404,249.797,12.338,0.465,12.338,0.325,0.122,0.325,-1.036,-0.465,3.416,156.098,598.1,1,11,0,2,2,2,1,3,9,1,12,0,13,0,2,2,224,38.631,12.649,0,5.787,0,12,4.795,9.779,0,0,41.933,30.686,54.846,39.3,5,28.537,29.289,0,19.768,0,31.966,57.444,83.401,0,0,10.217,10.482,0,11.601,85.1,42.681,0,18.051,67.252,5.023,0,0,107.39,0,6.532,0,0,0,0,0,0,1.91,86.752,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.4
CHEMBL4283221,1.087,1305.988,29.365,23.616,24.372,20.453,14.081,14.459,10.127,10.534,7.282,7.612,5.02,5.3,11.756,9.589,0,18.68,64.174,16.814,0,24.348,47.162,27.333,30.548,597.235,0.433,-3.64,42,561.812,4188206273.04,29.839,14.017,7.404,249.797,12.338,0.465,12.338,0.325,0.122,0.325,-1.036,-0.465,3.416,156.098,598.1,1,11,0,2,2,2,1,3,9,1,12,0,13,0,2,2,224,38.631,12.649,0,5.787,0,12,4.795,9.779,0,0,41.933,30.686,54.846,39.3,5,28.537,29.289,0,19.768,0,31.966,57.444,83.401,0,0,10.217,10.482,0,11.601,85.1,42.681,0,18.051,67.252,5.023,0,0,107.39,0,6.532,0,0,0,0,0,0,1.91,86.752,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
CHEMBL4284756,1.26,1203.065,26.037,20.9,21.656,17.979,12.465,12.843,8.946,9.382,6.159,6.378,4.326,4.592,5.969,9.589,0,18.618,11.63,54.854,0,19.448,22.897,63.001,16.338,521.219,0.321,-3.78,37,489.793,266753064.245,26.288,12.963,8.114,221.833,12.02,0.465,12.02,0.325,0.081,0.325,-0.436,-0.465,4.586,146.553,522.049,2,8,0,1,1,2,1,3,6,2,9,0,12,0,1,1,194,24.837,6.545,0,0,0,12,4.795,9.779,0,0,35.886,66.788,48.78,12.934,4,14.326,41.441,0,20.185,0,32.352,31.141,82.899,0,0,15.533,10.482,0,11.601,53.834,16.076,0,36.456,61.186,5.023,12.152,0,88.49,0,6.347,0,0,0,0,0,0,2.012,74.753,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.46
CHEMBL2147046,2.132,828.945,16.449,12.209,12.209,10.993,6.931,6.931,4.836,4.836,3.247,3.247,2.38,2.38,12.721,13.171,0,0,34.647,4.567,12.655,24.396,6.924,14.952,4.737,322.104,0.267,-2.64,23,309.186,194581.889,15.263,5.864,3.103,129.318,12.646,0.477,12.646,0.406,0.375,0.406,-4.31,-0.477,3.454,77.983,322.29,0,5,0,0,0,1,2,3,5,0,8,0,5,0,0,0,120,9.304,12.872,0,5.88,0,6.176,0,14.952,13.171,0,12.133,12.99,11.76,29.531,3,17.908,11.033,0,19.519,0,19.645,6.607,37.051,0,17.007,4.737,13.171,5.88,0,32.302,6.545,0,6.924,37.051,0,22.16,0,52.83,0,0,0,0,0,0,0,0,39.011,26.072,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87
CHEMBL4128449,1.393,1167.218,22.554,18.062,19.635,15.425,10.689,12.676,7.839,10.533,5.628,7.727,3.85,5.201,10.023,8.418,0,5.753,31.202,28.922,0,23.753,22.897,52.368,11.601,470.154,0.292,-2.61,32,443.81,23004895.664,22.579,9.897,5.595,194.357,12.04,0.369,12.04,0.213,0.158,0.213,-3.105,-0.369,4.227,131.398,471.026,0,6,0,1,1,2,1,3,5,0,8,0,7,0,1,1,168,9.467,0,0,10.023,0,0,0,13.402,4.305,0,35.886,53.946,55.827,12.08,4,8.418,39.464,0,13.856,0,13.468,36.832,82.899,0,0,4.9,5.687,0,11.601,54.206,16.568,0,23.614,61.186,5.023,12.152,0,58.44,0,3.216,0,0,0,0,0,0,27.679,40.466,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.62
CHEMBL4126284,1.429,1187.616,22.554,17.985,18.802,15.442,10.664,12.273,7.721,9.978,5.657,7.539,3.815,4.9,10.023,12.808,0,11.57,26.179,27.941,12.133,23.623,54.617,9.884,0,451.173,0.24,-3.03,32,425.359,19759609.834,22.174,9.627,5.231,188.435,14.126,0.369,14.126,0.213,0.142,0.213,-3.124,-0.369,4.53,128.248,451.567,0,5,0,1,1,2,1,3,4,0,7,0,6,0,1,1,166,4.9,5.817,0,10.023,0,0,4.984,12.808,4.305,0,24.285,71.642,44.26,5.753,4,12.808,27.863,0,9.289,0,6.924,36.832,83.935,0,11.127,4.9,10.078,0,0,49.639,10.023,5.817,18.051,66.991,0,23.279,0,53.51,0,-3.124,0,0,0,0,0,0,39.75,38.791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.3
